date,category,amount,customer_id
2023-11-06,subscription_revenue,1064.05,sap_partner
2023-11-06,subscription_revenue,131.33,scale_l
2023-11-06,subscription_revenue,379.95,segment_co
2023-11-06,subscription_revenue,352.03,supabase_llc
2023-11-06,subscription_revenue,431.45,techco_llc
2023-11-06,subscription_revenue,123.77,techstart_e
2023-11-06,subscription_revenue,143.9,test_u
2023-11-06,subscription_revenue,120.51,trial_w
2023-11-06,subscription_revenue,106.65,venture_d
2023-11-06,subscription_revenue,386.86,vercel_co
2023-11-13,cogs,-4029.49,
2023-11-13,marketing_expense,-7180.47,
2023-11-13,office_rent,-5200,
2023-11-13,salary_expense,-38398.68,
2023-11-13,software_expense,-3272.41,
2023-11-13,subscription_revenue,1280.11,acme_corp
2023-11-13,subscription_revenue,154.7,alpha_y
2023-11-13,subscription_revenue,344.31,amplitude_inc
2023-11-13,subscription_revenue,401.87,bigcorp_inc
2023-11-13,subscription_revenue,120.72,build_o
2023-11-13,subscription_revenue,151.93,builders_g
2023-11-13,subscription_revenue,298.83,clerk_dev
2023-11-13,subscription_revenue,147.81,company_c
2023-11-13,subscription_revenue,347.19,contentsquare
2023-11-13,subscription_revenue,363.34,datadog_startup
2023-11-13,subscription_revenue,138.53,demo_v
2023-11-13,subscription_revenue,157.55,doers_j
2023-11-13,subscription_revenue,120.03,founders_f
2023-11-13,subscription_revenue,109.25,grow_m
2023-11-13,subscription_revenue,338.4,heap_analytics
2023-11-13,subscription_revenue,323.15,hotjar_llc
2023-11-13,subscription_revenue,322.97,hubspot_startup
2023-11-13,subscription_revenue,111.69,innovate_k
2023-11-13,subscription_revenue,106.25,iterate_q
2023-11-13,subscription_revenue,313.43,linear_co
2023-11-13,subscription_revenue,144.74,makers_h
2023-11-13,subscription_revenue,1378.28,microsoft_co
2023-11-13,subscription_revenue,298.37,mixpanel_startup
2023-11-13,subscription_revenue,337.03,modal_labs
2023-11-13,subscription_revenue,300.63,mouseflow_co
2023-11-13,subscription_revenue,327.12,notion_inc
2023-11-13,subscription_revenue,887.59,oracle_startup
2023-11-13,subscription_revenue,326.83,pendo_io
2023-11-13,subscription_revenue,138.43,pivot_p
2023-11-13,subscription_revenue,346.97,planetscale_inc
2023-11-13,subscription_revenue,382.34,posthog_llc
2023-11-13,subscription_revenue,141.16,prod_z
2023-11-13,subscription_revenue,118.08,release_t
2023-11-13,subscription_revenue,313.8,replicate_ai
2023-11-13,subscription_revenue,323.44,resend_io
2023-11-13,subscription_revenue,1054.52,sap_partner
2023-11-13,subscription_revenue,133.41,scale_l
2023-11-13,subscription_revenue,379.35,segment_co
2023-11-13,subscription_revenue,356.53,supabase_llc
2023-11-13,subscription_revenue,431.44,techco_llc
2023-11-13,subscription_revenue,122.19,techstart_e
2023-11-13,subscription_revenue,144.57,test_u
2023-11-13,subscription_revenue,117.19,trial_w
2023-11-13,subscription_revenue,107.06,venture_d
2023-11-13,subscription_revenue,393.86,vercel_co
2023-11-13,travel_expense,-558.53,
2023-11-20,cogs,-3734.17,
2023-11-20,marketing_expense,-6874.05,
2023-11-20,office_rent,-5200,
2023-11-20,salary_expense,-38697.67,
2023-11-20,software_expense,-3326.61,
2023-11-20,subscription_revenue,1257.92,acme_corp
2023-11-20,subscription_revenue,153.2,alpha_y
2023-11-20,subscription_revenue,347.89,amplitude_inc
2023-11-20,subscription_revenue,105.13,beta_x
2023-11-20,subscription_revenue,393.83,bigcorp_inc
2023-11-20,subscription_revenue,119.92,build_o
2023-11-20,subscription_revenue,150.93,builders_g
2023-11-20,subscription_revenue,301.91,clerk_dev
2023-11-20,subscription_revenue,145.34,company_c
2023-11-20,subscription_revenue,355.9,contentsquare
2023-11-20,subscription_revenue,366.99,datadog_startup
2023-11-20,subscription_revenue,137.95,demo_v
2023-11-20,subscription_revenue,162.15,doers_j
2023-11-20,subscription_revenue,118.82,founders_f
2023-11-20,subscription_revenue,109.78,grow_m
2023-11-20,subscription_revenue,338.23,heap_analytics
2023-11-20,subscription_revenue,313.54,hotjar_llc
2023-11-20,subscription_revenue,317.12,hubspot_startup
2023-11-20,subscription_revenue,109.91,innovate_k
2023-11-20,subscription_revenue,105.76,iterate_q
2023-11-20,subscription_revenue,312.61,linear_co
2023-11-20,subscription_revenue,147.12,makers_h
2023-11-20,subscription_revenue,1388.62,microsoft_co
2023-11-20,subscription_revenue,303.41,mixpanel_startup
2023-11-20,subscription_revenue,334.0,modal_labs
2023-11-20,subscription_revenue,298.44,mouseflow_co
2023-11-20,subscription_revenue,323.19,notion_inc
2023-11-20,subscription_revenue,917.81,oracle_startup
2023-11-20,subscription_revenue,324.77,pendo_io
2023-11-20,subscription_revenue,135.49,pivot_p
2023-11-20,subscription_revenue,353.99,planetscale_inc
2023-11-20,subscription_revenue,375.7,posthog_llc
2023-11-20,subscription_revenue,142.4,prod_z
2023-11-20,subscription_revenue,119.06,release_t
2023-11-20,subscription_revenue,312.46,replicate_ai
2023-11-20,subscription_revenue,323.97,resend_io
2023-11-20,subscription_revenue,1037.29,sap_partner
2023-11-20,subscription_revenue,133.94,scale_l
2023-11-20,subscription_revenue,377.78,segment_co
2023-11-20,subscription_revenue,364.17,supabase_llc
2023-11-20,subscription_revenue,428.82,techco_llc
2023-11-20,subscription_revenue,124.42,techstart_e
2023-11-20,subscription_revenue,145.49,test_u
2023-11-20,subscription_revenue,118.13,trial_w
2023-11-20,subscription_revenue,107.68,venture_d
2023-11-20,subscription_revenue,387.97,vercel_co
2023-11-27,cogs,-4139.49,
2023-11-27,marketing_expense,-7512.57,
2023-11-27,office_rent,-5200,
2023-11-27,professional_services,-1624.14,
2023-11-27,salary_expense,-38451.44,
2023-11-27,software_expense,-3249.06,
2023-11-27,subscription_revenue,1281.42,acme_corp
2023-11-27,subscription_revenue,155.97,alpha_y
2023-11-27,subscription_revenue,346.37,amplitude_inc
2023-11-27,subscription_revenue,107.58,beta_x
2023-11-27,subscription_revenue,399.42,bigcorp_inc
2023-11-27,subscription_revenue,121.01,build_o
2023-11-27,subscription_revenue,151.89,builders_g
2023-11-27,subscription_revenue,301.84,clerk_dev
2023-11-27,subscription_revenue,147.28,company_c
2023-11-27,subscription_revenue,347.17,contentsquare
2023-11-27,subscription_revenue,151.81,creators_i
2023-11-27,subscription_revenue,358.97,datadog_startup
2023-11-27,subscription_revenue,137.78,demo_v
2023-11-27,subscription_revenue,160.14,doers_j
2023-11-27,subscription_revenue,349.93,drifting_co
2023-11-27,subscription_revenue,118.56,founders_f
2023-11-27,subscription_revenue,108.69,grow_m
2023-11-27,subscription_revenue,334.2,heap_analytics
2023-11-27,subscription_revenue,320.54,hotjar_llc
2023-11-27,subscription_revenue,328.56,hubspot_startup
2023-11-27,subscription_revenue,110.51,innovate_k
2023-11-27,subscription_revenue,106.1,iterate_q
2023-11-27,subscription_revenue,312.16,linear_co
2023-11-27,subscription_revenue,149.39,makers_h
2023-11-27,subscription_revenue,1358.94,microsoft_co
2023-11-27,subscription_revenue,302.13,mixpanel_startup
2023-11-27,subscription_revenue,335.14,modal_labs
2023-11-27,subscription_revenue,292.99,mouseflow_co
2023-11-27,subscription_revenue,322.35,notion_inc
2023-11-27,subscription_revenue,899.94,oracle_startup
2023-11-27,subscription_revenue,335.02,pendo_io
2023-11-27,subscription_revenue,137.94,pivot_p
2023-11-27,subscription_revenue,348.31,planetscale_inc
2023-11-27,subscription_revenue,383.21,posthog_llc
2023-11-27,subscription_revenue,141.94,prod_z
2023-11-27,subscription_revenue,116.95,release_t
2023-11-27,subscription_revenue,315.93,replicate_ai
2023-11-27,subscription_revenue,325.92,resend_io
2023-11-27,subscription_revenue,1037.46,sap_partner
2023-11-27,subscription_revenue,131.21,scale_l
2023-11-27,subscription_revenue,376.86,segment_co
2023-11-27,subscription_revenue,354.16,supabase_llc
2023-11-27,subscription_revenue,433.1,techco_llc
2023-11-27,subscription_revenue,123.86,techstart_e
2023-11-27,subscription_revenue,143.36,test_u
2023-11-27,subscription_revenue,117.2,trial_w
2023-11-27,subscription_revenue,109.25,venture_d
2023-11-27,subscription_revenue,392.73,vercel_co
2023-11-27,travel_expense,-854.33,
2023-12-04,cogs,-3910.51,
2023-12-04,marketing_expense,-7856.33,
2023-12-04,office_rent,-5200,
2023-12-04,salary_expense,-39181.18,
2023-12-04,software_expense,-3242.71,
2023-12-04,subscription_revenue,1277.14,acme_corp
2023-12-04,subscription_revenue,153.96,alpha_y
2023-12-04,subscription_revenue,344.49,amplitude_inc
2023-12-04,subscription_revenue,106.77,beta_x
2023-12-04,subscription_revenue,396.63,bigcorp_inc
2023-12-04,subscription_revenue,120.66,build_o
2023-12-04,subscription_revenue,151.57,builders_g
2023-12-04,subscription_revenue,298.1,clerk_dev
2023-12-04,subscription_revenue,149.22,company_c
2023-12-04,subscription_revenue,350.13,contentsquare
2023-12-04,subscription_revenue,154.8,creators_i
2023-12-04,subscription_revenue,359.78,datadog_startup
2023-12-04,subscription_revenue,140.03,demo_v
2023-12-04,subscription_revenue,159.22,doers_j
2023-12-04,subscription_revenue,355.71,drifting_co
2023-12-04,subscription_revenue,118.91,founders_f
2023-12-04,subscription_revenue,109.22,grow_m
2023-12-04,subscription_revenue,339.05,heap_analytics
2023-12-04,subscription_revenue,319.82,hotjar_llc
2023-12-04,subscription_revenue,326.29,hubspot_startup
2023-12-04,subscription_revenue,110.44,innovate_k
2023-12-04,subscription_revenue,107.34,iterate_q
2023-12-04,subscription_revenue,322.22,linear_co
2023-12-04,subscription_revenue,149.52,makers_h
2023-12-04,subscription_revenue,1368.13,microsoft_co
2023-12-04,subscription_revenue,304.05,mixpanel_startup
2023-12-04,subscription_revenue,328.45,modal_labs
2023-12-04,subscription_revenue,292.89,mouseflow_co
2023-12-04,subscription_revenue,323.22,notion_inc
2023-12-04,subscription_revenue,914.07,oracle_startup
2023-12-04,subscription_revenue,323.51,pendo_io
2023-12-04,subscription_revenue,134.71,pivot_p
2023-12-04,subscription_revenue,346.38,planetscale_inc
2023-12-04,subscription_revenue,384.94,posthog_llc
2023-12-04,subscription_revenue,139.78,prod_z
2023-12-04,subscription_revenue,117.09,release_t
2023-12-04,subscription_revenue,311.22,replicate_ai
2023-12-04,subscription_revenue,327.72,resend_io
2023-12-04,subscription_revenue,1046.12,sap_partner
2023-12-04,subscription_revenue,131.57,scale_l
2023-12-04,subscription_revenue,377.68,segment_co
2023-12-04,subscription_revenue,145.53,stage_aa
2023-12-04,subscription_revenue,357.8,supabase_llc
2023-12-04,subscription_revenue,437.57,techco_llc
2023-12-04,subscription_revenue,124.51,techstart_e
2023-12-04,subscription_revenue,145.92,test_u
2023-12-04,subscription_revenue,119.49,trial_w
2023-12-04,subscription_revenue,108.76,venture_d
2023-12-04,subscription_revenue,391.98,vercel_co
2023-12-04,travel_expense,-138.4,
2023-12-11,cogs,-3954.8,
2023-12-11,contractor_expense,-7800,
2023-12-11,marketing_expense,-7758.04,
2023-12-11,office_rent,-5200,
2023-12-11,salary_expense,-38697.4,
2023-12-11,software_expense,-3297.25,
2023-12-11,subscription_revenue,1235.61,acme_corp
2023-12-11,subscription_revenue,151.61,alpha_y
2023-12-11,subscription_revenue,345.33,amplitude_inc
2023-12-11,subscription_revenue,104.59,beta_x
2023-12-11,subscription_revenue,397.93,bigcorp_inc
2023-12-11,subscription_revenue,117.6,build_o
2023-12-11,subscription_revenue,152.12,builders_g
2023-12-11,subscription_revenue,307.75,clerk_dev
2023-12-11,subscription_revenue,147.04,company_c
2023-12-11,subscription_revenue,351.87,contentsquare
2023-12-11,subscription_revenue,155.67,creators_i
2023-12-11,subscription_revenue,364.05,datadog_startup
2023-12-11,subscription_revenue,139.15,demo_v
2023-12-11,subscription_revenue,124.44,dev_bb
2023-12-11,subscription_revenue,159.26,doers_j
2023-12-11,subscription_revenue,352.86,drifting_co
2023-12-11,subscription_revenue,120.46,founders_f
2023-12-11,subscription_revenue,107.81,grow_m
2023-12-11,subscription_revenue,342.63,heap_analytics
2023-12-11,subscription_revenue,322.93,hotjar_llc
2023-12-11,subscription_revenue,320.99,hubspot_startup
2023-12-11,subscription_revenue,112.54,innovate_k
2023-12-11,subscription_revenue,107.9,iterate_q
2023-12-11,subscription_revenue,313.09,linear_co
2023-12-11,subscription_revenue,150.93,makers_h
2023-12-11,subscription_revenue,1406.61,microsoft_co
2023-12-11,subscription_revenue,297.65,mixpanel_startup
2023-12-11,subscription_revenue,331.77,modal_labs
2023-12-11,subscription_revenue,294.44,mouseflow_co
2023-12-11,subscription_revenue,334.0,notion_inc
2023-12-11,subscription_revenue,925.0,oracle_startup
2023-12-11,subscription_revenue,335.14,pendo_io
2023-12-11,subscription_revenue,139.49,pivot_p
2023-12-11,subscription_revenue,347.84,planetscale_inc
2023-12-11,subscription_revenue,389.62,posthog_llc
2023-12-11,subscription_revenue,141.71,prod_z
2023-12-11,subscription_revenue,119.48,release_t
2023-12-11,subscription_revenue,309.82,replicate_ai
2023-12-11,subscription_revenue,317.17,resend_io
2023-12-11,subscription_revenue,1072.1,sap_partner
2023-12-11,subscription_revenue,132.48,scale_l
2023-12-11,subscription_revenue,377.96,segment_co
2023-12-11,subscription_revenue,148.97,stage_aa
2023-12-11,subscription_revenue,356.7,supabase_llc
2023-12-11,subscription_revenue,444.58,techco_llc
2023-12-11,subscription_revenue,121.74,techstart_e
2023-12-11,subscription_revenue,146.4,test_u
2023-12-11,subscription_revenue,118.61,trial_w
2023-12-11,subscription_revenue,107.95,venture_d
2023-12-11,subscription_revenue,382.29,vercel_co
2023-12-18,cogs,-3977.33,
2023-12-18,marketing_expense,-7042.89,
2023-12-18,office_rent,-5200,
2023-12-18,salary_expense,-39697.18,
2023-12-18,software_expense,-3445.16,
2023-12-18,subscription_revenue,1272.63,acme_corp
2023-12-18,subscription_revenue,151.44,alpha_y
2023-12-18,subscription_revenue,349.42,amplitude_inc
2023-12-18,subscription_revenue,107.13,beta_x
2023-12-18,subscription_revenue,392.25,bigcorp_inc
2023-12-18,subscription_revenue,119.09,build_o
2023-12-18,subscription_revenue,153.05,builders_g
2023-12-18,subscription_revenue,298.52,clerk_dev
2023-12-18,subscription_revenue,148.44,company_c
2023-12-18,subscription_revenue,348.75,contentsquare
2023-12-18,subscription_revenue,155.42,creators_i
2023-12-18,subscription_revenue,367.92,datadog_startup
2023-12-18,subscription_revenue,138.8,demo_v
2023-12-18,subscription_revenue,126.54,dev_bb
2023-12-18,subscription_revenue,163.59,doers_j
2023-12-18,subscription_revenue,350.64,drifting_co
2023-12-18,subscription_revenue,119.61,founders_f
2023-12-18,subscription_revenue,109.78,grow_m
2023-12-18,subscription_revenue,339.01,heap_analytics
2023-12-18,subscription_revenue,323.25,hotjar_llc
2023-12-18,subscription_revenue,322.36,hubspot_startup
2023-12-18,subscription_revenue,113.88,innovate_k
2023-12-18,subscription_revenue,107.37,iterate_q
2023-12-18,subscription_revenue,321.93,linear_co
2023-12-18,subscription_revenue,149.11,makers_h
2023-12-18,subscription_revenue,1386.48,microsoft_co
2023-12-18,subscription_revenue,302.12,mixpanel_startup
2023-12-18,subscription_revenue,341.34,modal_labs
2023-12-18,subscription_revenue,300.24,mouseflow_co
2023-12-18,subscription_revenue,327.02,notion_inc
2023-12-18,subscription_revenue,896.64,oracle_startup
2023-12-18,subscription_revenue,326.03,pendo_io
2023-12-18,subscription_revenue,138.18,pivot_p
2023-12-18,subscription_revenue,350.49,planetscale_inc
2023-12-18,subscription_revenue,390.08,posthog_llc
2023-12-18,subscription_revenue,138.85,prod_z
2023-12-18,subscription_revenue,112.08,qa_cc
2023-12-18,subscription_revenue,119.8,release_t
2023-12-18,subscription_revenue,317.97,replicate_ai
2023-12-18,subscription_revenue,320.58,resend_io
2023-12-18,subscription_revenue,1068.83,sap_partner
2023-12-18,subscription_revenue,130.81,scale_l
2023-12-18,subscription_revenue,375.83,segment_co
2023-12-18,subscription_revenue,146.23,stage_aa
2023-12-18,subscription_revenue,352.41,supabase_llc
2023-12-18,subscription_revenue,431.38,techco_llc
2023-12-18,subscription_revenue,123.65,techstart_e
2023-12-18,subscription_revenue,146.97,test_u
2023-12-18,subscription_revenue,116.81,trial_w
2023-12-18,subscription_revenue,107.45,venture_d
2023-12-18,subscription_revenue,390.82,vercel_co
2023-12-18,travel_expense,-809.33,
2023-12-25,cogs,-4069.76,
2023-12-25,marketing_expense,-7366.29,
2023-12-25,office_rent,-5200,
2023-12-25,salary_expense,-39616.65,
2023-12-25,software_expense,-3340.06,
2023-12-25,subscription_revenue,1271.93,acme_corp
2023-12-25,subscription_revenue,156.1,alpha_y
2023-12-25,subscription_revenue,342.77,amplitude_inc
2023-12-25,subscription_revenue,106.29,beta_x
2023-12-25,subscription_revenue,392.63,bigcorp_inc
2023-12-25,subscription_revenue,120.04,build_o
2023-12-25,subscription_revenue,150.49,builders_g
2023-12-25,subscription_revenue,304.94,clerk_dev
2023-12-25,subscription_revenue,148.17,company_c
2023-12-25,subscription_revenue,353.82,contentsquare
2023-12-25,subscription_revenue,155.05,creators_i
2023-12-25,subscription_revenue,371.96,datadog_startup
2023-12-25,subscription_revenue,138.08,demo_v
2023-12-25,subscription_revenue,124.33,dev_bb
2023-12-25,subscription_revenue,158.54,doers_j
2023-12-25,subscription_revenue,351.92,drifting_co
2023-12-25,subscription_revenue,119.39,founders_f
2023-12-25,subscription_revenue,107.24,grow_m
2023-12-25,subscription_revenue,336.33,heap_analytics
2023-12-25,subscription_revenue,322.44,hotjar_llc
2023-12-25,subscription_revenue,321.94,hubspot_startup
2023-12-25,subscription_revenue,113.66,innovate_k
2023-12-25,subscription_revenue,105.83,iterate_q
2023-12-25,subscription_revenue,323.07,linear_co
2023-12-25,subscription_revenue,147.92,makers_h
2023-12-25,subscription_revenue,1385.82,microsoft_co
2023-12-25,subscription_revenue,306.99,mixpanel_startup
2023-12-25,subscription_revenue,337.92,modal_labs
2023-12-25,subscription_revenue,301.21,mouseflow_co
2023-12-25,subscription_revenue,332.24,notion_inc
2023-12-25,subscription_revenue,161.14,ops_dd
2023-12-25,subscription_revenue,896.85,oracle_startup
2023-12-25,subscription_revenue,326.16,pendo_io
2023-12-25,subscription_revenue,137.1,pivot_p
2023-12-25,subscription_revenue,355.67,planetscale_inc
2023-12-25,subscription_revenue,383.79,posthog_llc
2023-12-25,subscription_revenue,139.27,prod_z
2023-12-25,subscription_revenue,115.13,qa_cc
2023-12-25,subscription_revenue,120.47,release_t
2023-12-25,subscription_revenue,315.3,replicate_ai
2023-12-25,subscription_revenue,323.36,resend_io
2023-12-25,subscription_revenue,1072.63,sap_partner
2023-12-25,subscription_revenue,130.54,scale_l
2023-12-25,subscription_revenue,381.42,segment_co
2023-12-25,subscription_revenue,147.79,stage_aa
2023-12-25,subscription_revenue,353.15,supabase_llc
2023-12-25,subscription_revenue,437.82,techco_llc
2023-12-25,subscription_revenue,125.28,techstart_e
2023-12-25,subscription_revenue,142.96,test_u
2023-12-25,subscription_revenue,119.72,trial_w
2023-12-25,subscription_revenue,110.77,venture_d
2023-12-25,subscription_revenue,394.64,vercel_co
2023-12-25,tax_payment,-6000,
2024-01-01,cogs,-4104.84,
2024-01-01,marketing_expense,-7219.69,
2024-01-01,office_rent,-5200,
2024-01-01,salary_expense,-39186.86,
2024-01-01,software_expense,-3434.96,
2024-01-01,subscription_revenue,1265.89,acme_corp
2024-01-01,subscription_revenue,153.36,alpha_y
2024-01-01,subscription_revenue,344.76,amplitude_inc
2024-01-01,subscription_revenue,105.39,beta_x
2024-01-01,subscription_revenue,396.46,bigcorp_inc
2024-01-01,subscription_revenue,117.77,build_o
2024-01-01,subscription_revenue,150.81,builders_g
2024-01-01,subscription_revenue,305.99,clerk_dev
2024-01-01,subscription_revenue,148.1,company_c
2024-01-01,subscription_revenue,354.22,contentsquare
2024-01-01,subscription_revenue,154.05,creators_i
2024-01-01,subscription_revenue,365.73,datadog_startup
2024-01-01,subscription_revenue,136.43,demo_v
2024-01-01,subscription_revenue,126.57,dev_bb
2024-01-01,subscription_revenue,161.6,doers_j
2024-01-01,subscription_revenue,356.64,drifting_co
2024-01-01,subscription_revenue,122.89,finance_ee
2024-01-01,subscription_revenue,122.17,founders_f
2024-01-01,subscription_revenue,109.41,grow_m
2024-01-01,subscription_revenue,347.18,heap_analytics
2024-01-01,subscription_revenue,325.83,hotjar_llc
2024-01-01,subscription_revenue,324.01,hubspot_startup
2024-01-01,subscription_revenue,110.39,innovate_k
2024-01-01,subscription_revenue,107.36,iterate_q
2024-01-01,subscription_revenue,324.01,linear_co
2024-01-01,subscription_revenue,151.47,makers_h
2024-01-01,subscription_revenue,1398.61,microsoft_co
2024-01-01,subscription_revenue,301.38,mixpanel_startup
2024-01-01,subscription_revenue,335.66,modal_labs
2024-01-01,subscription_revenue,296.7,mouseflow_co
2024-01-01,subscription_revenue,329.8,notion_inc
2024-01-01,subscription_revenue,162.71,ops_dd
2024-01-01,subscription_revenue,897.44,oracle_startup
2024-01-01,subscription_revenue,328.09,pendo_io
2024-01-01,subscription_revenue,139.83,pivot_p
2024-01-01,subscription_revenue,345.86,planetscale_inc
2024-01-01,subscription_revenue,385.49,posthog_llc
2024-01-01,subscription_revenue,139.32,prod_z
2024-01-01,subscription_revenue,114.28,qa_cc
2024-01-01,subscription_revenue,116.62,release_t
2024-01-01,subscription_revenue,314.2,replicate_ai
2024-01-01,subscription_revenue,320.56,resend_io
2024-01-01,subscription_revenue,1075.32,sap_partner
2024-01-01,subscription_revenue,131.28,scale_l
2024-01-01,subscription_revenue,375.75,segment_co
2024-01-01,subscription_revenue,147.87,stage_aa
2024-01-01,subscription_revenue,359.96,supabase_llc
2024-01-01,subscription_revenue,442.04,techco_llc
2024-01-01,subscription_revenue,122.34,techstart_e
2024-01-01,subscription_revenue,148.44,test_u
2024-01-01,subscription_revenue,117.85,trial_w
2024-01-01,subscription_revenue,108.4,venture_d
2024-01-01,subscription_revenue,390.71,vercel_co
2024-01-08,cogs,-4141.05,
2024-01-08,marketing_expense,-8211.21,
2024-01-08,office_rent,-5200,
2024-01-08,salary_expense,-39859.62,
2024-01-08,software_expense,-3335.2,
2024-01-08,subscription_revenue,1253.48,acme_corp
2024-01-08,subscription_revenue,153.4,alpha_y
2024-01-08,subscription_revenue,346.53,amplitude_inc
2024-01-08,subscription_revenue,107.02,beta_x
2024-01-08,subscription_revenue,390.38,bigcorp_inc
2024-01-08,subscription_revenue,117.67,build_o
2024-01-08,subscription_revenue,154.06,builders_g
2024-01-08,subscription_revenue,304.9,clerk_dev
2024-01-08,subscription_revenue,144.35,company_c
2024-01-08,subscription_revenue,360.48,contentsquare
2024-01-08,subscription_revenue,154.75,creators_i
2024-01-08,subscription_revenue,362.56,datadog_startup
2024-01-08,subscription_revenue,137.02,demo_v
2024-01-08,subscription_revenue,126.94,dev_bb
2024-01-08,subscription_revenue,160.37,doers_j
2024-01-08,subscription_revenue,351.13,drifting_co
2024-01-08,subscription_revenue,123.12,finance_ee
2024-01-08,subscription_revenue,122.55,founders_f
2024-01-08,subscription_revenue,106.49,grow_m
2024-01-08,subscription_revenue,335.83,heap_analytics
2024-01-08,subscription_revenue,327.67,hotjar_llc
2024-01-08,subscription_revenue,108.73,hr_ff
2024-01-08,subscription_revenue,322.2,hubspot_startup
2024-01-08,subscription_revenue,113.34,innovate_k
2024-01-08,subscription_revenue,106.33,iterate_q
2024-01-08,subscription_revenue,313.53,linear_co
2024-01-08,subscription_revenue,147.99,makers_h
2024-01-08,subscription_revenue,1361.7,microsoft_co
2024-01-08,subscription_revenue,304.83,mixpanel_startup
2024-01-08,subscription_revenue,339.27,modal_labs
2024-01-08,subscription_revenue,301.67,mouseflow_co
2024-01-08,subscription_revenue,325.75,notion_inc
2024-01-08,subscription_revenue,162.82,ops_dd
2024-01-08,subscription_revenue,914.63,oracle_startup
2024-01-08,subscription_revenue,327.4,pendo_io
2024-01-08,subscription_revenue,134.91,pivot_p
2024-01-08,subscription_revenue,342.88,planetscale_inc
2024-01-08,subscription_revenue,384.81,posthog_llc
2024-01-08,subscription_revenue,140.52,prod_z
2024-01-08,subscription_revenue,115.69,qa_cc
2024-01-08,subscription_revenue,117.61,release_t
2024-01-08,subscription_revenue,316.72,replicate_ai
2024-01-08,subscription_revenue,322.78,resend_io
2024-01-08,subscription_revenue,1047.2,sap_partner
2024-01-08,subscription_revenue,134.99,scale_l
2024-01-08,subscription_revenue,382.18,segment_co
2024-01-08,subscription_revenue,147.54,stage_aa
2024-01-08,subscription_revenue,356.49,supabase_llc
2024-01-08,subscription_revenue,434.82,techco_llc
2024-01-08,subscription_revenue,125.8,techstart_e
2024-01-08,subscription_revenue,145.61,test_u
2024-01-08,subscription_revenue,119.85,trial_w
2024-01-08,subscription_revenue,108.56,venture_d
2024-01-08,subscription_revenue,387.6,vercel_co
2024-01-15,cogs,-4326.42,
2024-01-15,marketing_expense,-7499.82,
2024-01-15,office_rent,-5200,
2024-01-15,salary_expense,-39270.43,
2024-01-15,software_expense,-3491.96,
2024-01-15,subscription_revenue,1273.69,acme_corp
2024-01-15,subscription_revenue,155.19,alpha_y
2024-01-15,subscription_revenue,350.47,amplitude_inc
2024-01-15,subscription_revenue,106.8,beta_x
2024-01-15,subscription_revenue,395.67,bigcorp_inc
2024-01-15,subscription_revenue,118.56,build_o
2024-01-15,subscription_revenue,154.94,builders_g
2024-01-15,subscription_revenue,308.09,clerk_dev
2024-01-15,subscription_revenue,147.14,company_c
2024-01-15,subscription_revenue,350.97,contentsquare
2024-01-15,subscription_revenue,153.0,creators_i
2024-01-15,subscription_revenue,360.25,datadog_startup
2024-01-15,subscription_revenue,138.89,demo_v
2024-01-15,subscription_revenue,123.53,dev_bb
2024-01-15,subscription_revenue,163.94,doers_j
2024-01-15,subscription_revenue,357.85,drifting_co
2024-01-15,subscription_revenue,126.9,finance_ee
2024-01-15,subscription_revenue,121.6,founders_f
2024-01-15,subscription_revenue,108.75,grow_m
2024-01-15,subscription_revenue,346.63,heap_analytics
2024-01-15,subscription_revenue,317.27,hotjar_llc
2024-01-15,subscription_revenue,110.39,hr_ff
2024-01-15,subscription_revenue,329.12,hubspot_startup
2024-01-15,subscription_revenue,111.05,innovate_k
2024-01-15,subscription_revenue,108.63,iterate_q
2024-01-15,subscription_revenue,317.67,linear_co
2024-01-15,subscription_revenue,151.04,makers_h
2024-01-15,subscription_revenue,1392.32,microsoft_co
2024-01-15,subscription_revenue,298.15,mixpanel_startup
2024-01-15,subscription_revenue,340.34,modal_labs
2024-01-15,subscription_revenue,299.85,mouseflow_co
2024-01-15,subscription_revenue,327.07,notion_inc
2024-01-15,subscription_revenue,164.54,ops_dd
2024-01-15,subscription_revenue,905.28,oracle_startup
2024-01-15,subscription_revenue,334.19,pendo_io
2024-01-15,subscription_revenue,137.16,pivot_p
2024-01-15,subscription_revenue,354.04,planetscale_inc
2024-01-15,subscription_revenue,389.3,posthog_llc
2024-01-15,subscription_revenue,139.97,prod_z
2024-01-15,subscription_revenue,115.37,qa_cc
2024-01-15,subscription_revenue,120.7,release_t
2024-01-15,subscription_revenue,313.25,replicate_ai
2024-01-15,subscription_revenue,320.53,resend_io
2024-01-15,subscription_revenue,111.74,sales_gg
2024-01-15,subscription_revenue,1049.92,sap_partner
2024-01-15,subscription_revenue,133.23,scale_l
2024-01-15,subscription_revenue,388.62,segment_co
2024-01-15,subscription_revenue,146.85,stage_aa
2024-01-15,subscription_revenue,367.79,supabase_llc
2024-01-15,subscription_revenue,444.1,techco_llc
2024-01-15,subscription_revenue,122.11,techstart_e
2024-01-15,subscription_revenue,145.3,test_u
2024-01-15,subscription_revenue,119.0,trial_w
2024-01-15,subscription_revenue,110.49,venture_d
2024-01-15,subscription_revenue,384.22,vercel_co
2024-01-15,travel_expense,-490.39,
2024-01-22,cogs,-4201.7,
